정류소노드 아이디,정류소명,경도,위도,지자체코드,지자체명
157000140,강서소방서건너,128.4670411,35.856474,157,달성군
157000141,강서소방서앞,128.466913,35.856023,157,달성군
157000142,강창교1(성서방향),128.469024,35.854538,157,달성군
157000143,매곡정수사업소앞,128.452162,35.858152,157,달성군
157000144,다사읍행정복지센터앞,128.453819,35.860704,157,달성군
157000145,동곡네거리,128.4159589,35.878323,157,달성군
157000147,매곡(종점),128.4502961,35.854879,157,달성군
157000148,현풍회차지,128.4393301,35.702479,157,달성군
175000003,광주학생운동기념탑,126.9086029,35.152664,175,동구
175000004,광주학생운동기념탑,126.909162,35.152806,175,동구
175000010,롯데백화점,126.910611,35.154356,175,동구
175000011,롯데백화점,126.91107,35.154431,175,동구
176000167,천교,126.9057769,35.151906,176,서구
178000002,임동평화맨션,126.8954438,35.162641,178,북구
178000003,운암시장,126.882356,35.174378,178,북구
178000005,문화예술회관,126.8806799,35.175466,178,북구
178000006,운암도서관,126.8772131,35.178297,178,북구
178000007,운암벽산블루밍,126.8781772,35.177157,178,북구
178000008,운암도서관,126.8756662,35.179036,178,북구
178000009,운암중,126.872806,35.181794,178,북구
178000014,북성중,126.9016988,35.158558,178,북구
178000024,임동농협,126.8972039,35.162946,178,북구
178000026,임동행정복지센터,126.895135,35.165157,178,북구
178000033,임동한국아델리움1차,126.8922802,35.166678,178,북구
178000034,임동한국아델리움1차,126.891788,35.166708,178,북구
178000035,임동행정복지센터,126.894357,35.165328,178,북구
178000047,광주기아챔피언스필드,126.890658,35.168481,178,북구
178000048,광주기아챔피언스필드,126.890231,35.168623,178,북구
178000070,경신여고,126.8887021,35.17255,178,북구
178000071,한국국토정보공사광주중부지사,126.8888242,35.173466,178,북구
178000076,중앙여고,126.885641,35.17599,178,북구
178000077,문화예술회관,126.8822678,35.175717,178,북구
178000107,동림푸른마을,126.8647819,35.18716,178,북구
178000108,동림푸른마을,126.86458,35.187515,178,북구
178000109,운암우미아파트,126.871628,35.183077,178,북구
178000110,운암우미아파트,126.8713271,35.183893,178,북구
178000111,운암중,126.8728859,35.182164,178,북구
178000112,천교,126.906471,35.152503,178,북구
178000113,양동복개쇼핑센터,126.9044089,35.154038,178,북구
178000114,양동복개쇼핑센터,126.9035078,35.154399,178,북구
178000115,양동시장역(천변),126.9019429,35.155997,178,북구
178000119,양동시장교차로,126.903659,35.15626,178,북구
178000124,양동교,126.8978569,35.159092,178,북구
178000127,전남방직,126.8940071,35.160953,178,북구
178000140,시립장애인복지관,126.8677519,35.186252,178,북구
178000141,시립장애인복지관,126.8673779,35.186645,178,북구
179000002,오룡,126.7427959,35.250377,179,광산구
179000187,신창용수마을,126.8440711,35.198699,179,광산구
179000188,신창용수마을,126.8436352,35.198761,179,광산구
179000189,수완자동차매매단지,126.833607,35.20759,179,광산구
179000190,수완동,126.8343788,35.206932,179,광산구
179000191,수완자동차매매단지,126.8333302,35.207485,179,광산구
179000192,수완동,126.8381171,35.203455,179,광산구
179000193,비아성당,126.8254811,35.220005,179,광산구
179000194,비아성당,126.8252791,35.219973,179,광산구
179000201,신아산,126.8255491,35.230558,179,광산구
179000202,해방수양관,126.8255092,35.230901,179,광산구
179000225,비아중흥아파트,126.8195969,35.219616,179,광산구
179000226,비아중흥아파트,126.818771,35.219583,179,광산구
179000231,비아119안전센터(북),126.8234348,35.220741,179,광산구
179000232,신비약국,126.8248399,35.221605,179,광산구
179000233,비아동행정복지센터(앞),126.824549,35.221756,179,광산구
179000234,비아동행정복지센터(앞),126.824504,35.22185,179,광산구
179000237,비아농협,126.8248889,35.222027,179,광산구
179000238,비아농협,126.8247172,35.221996,179,광산구
179000241,비아사거리,126.825669,35.223512,179,광산구
179000242,비아1동,126.8252899,35.224643,179,광산구
179000243,비아119안전센터(서),126.8227681,35.220144,179,광산구
179000245,비아119안전센터(서),126.822614,35.220209,179,광산구
179000290,산동교,126.8574232,35.189757,179,광산구
179000291,산동교,126.85738,35.189488,179,광산구
179000349,전남공고입구,126.846995,35.194849,179,광산구
179000350,전남공고입구,126.8473,35.194989,179,광산구
179000351,보건대입구,126.8491979,35.19322,179,광산구
179000352,보건대입구,126.8491651,35.193618,179,광산구
179000353,반촌,126.8516408,35.191516,179,광산구
179000354,반촌,126.8510519,35.192218,179,광산구
214000001,안중터미널,126.9235631,36.977663,214,평택시
214000002,안중터미널,126.9237172,36.977576,214,평택시
236000001,영북농협앞,127.2749501,38.089766,236,포천시
236000002,영북면사무소,127.2746459,38.089443,236,포천시
236000003,자일3리,127.2796571,38.09985,236,포천시
236000004,자일3리,127.279922,38.099661,236,포천시
238000001,신탄리역,127.1386631,38.213049,238,연천군
238000002,신탄리역,127.1385119,38.213108,238,연천군
240000001,(구)용문터미널,127.592248,37.483502,240,양평군
240000002,(구)용문터미널,127.5920708,37.483189,240,양평군
240000003,정내과의원앞,127.5950272,37.48572,240,양평군
240000004,정내과의원앞,127.595142,37.485624,240,양평군
240000006,용문중고교 정문,127.5991178,37.489749,240,양평군
240000007,용문중고교 정문,127.5995678,37.490229,240,양평군
240000008,마룡리마내골,127.6017451,37.494414,240,양평군
240000009,마룡리마내골,127.601856,37.49435,240,양평군
240000010,마룡삼거리,127.60434,37.498158,240,양평군
240000011,마룡삼거리,127.6044541,37.498101,240,양평군
240000012,마룡2리쪽박골,127.6108672,37.502875,240,양평군
240000013,마룡2리쪽박골,127.6109168,37.502796,240,양평군
240000014,금곡리,127.6177619,37.504081,240,양평군
240000015,금곡리,127.6178062,37.503979,240,양평군
240000016,광탄문화마을,127.6275578,37.506115,240,양평군
240000017,광탄문화마을,127.6276021,37.505982,240,양평군
240000018,광탄삼거리,127.6321432,37.507886,240,양평군
240000019,광탄삼거리,127.6322018,37.5078,240,양평군
240000020,광탄리봉황정,127.6340738,37.510848,240,양평군
240000021,광탄리봉황정,127.6341851,37.510783,240,양평군
240000022,대낭골,127.6395142,37.514898,240,양평군
240000023,봉상2리,127.648579,37.515025,240,양평군
240000024,봉상2리,127.6471519,37.514429,240,양평군
240000025,봉상삼거리,127.659393,37.517857,240,양평군
240000026,봉상삼거리,127.6595381,37.517608,240,양평군
240000027,보뜰마을,127.662309,37.523237,240,양평군
240000028,보뜰마을,127.6624429,37.523127,240,양평군
240000029,포돌이정류장,127.674707,37.53287,240,양평군
240000030,금강고속단월영업소,127.6750411,37.532973,240,양평군
240000031,비룡육교,127.683225,37.537995,240,양평군
240000032,비룡육교,127.683342,37.537955,240,양평군
240000033,비룡리다리골,127.6871731,37.538141,240,양평군
240000034,비룡리다리골,127.6871602,37.537592,240,양평군
240000035,비룡리,127.6944631,37.541924,240,양평군
240000036,비룡리,127.6945859,37.541668,240,양평군
240000037,용두휴게소,127.7234669,37.565171,240,양평군
240000038,용두휴게소,127.7236271,37.564977,240,양평군
240000039,다대1리,127.7328391,37.569097,240,양평군
240000040,다대1리,127.7329061,37.56887,240,양평군
240000041,삼성2리 마을입구,127.7383709,37.570961,240,양평군
240000042,삼성2리 마을입구,127.7384519,37.570886,240,양평군
240000043,삼성리,127.7490391,37.577883,240,양평군
240000044,삼성리,127.7495392,37.580343,240,양평군
240000045,유목정리,127.7615711,37.59892,240,양평군
240000046,유목정리,127.761314,37.597701,240,양평군
240000047,청운목욕탕,127.7115862,37.557774,240,양평군
240000048,용문 터미널,127.5989929,37.489213,240,양평군
240000049,용문중고교,127.6005038,37.492314,240,양평군
240000050,삼성육교,127.741207,37.571869,240,양평군
240000051,삼성육교,127.74128,37.571817,240,양평군
240000052,봉상1리 보뜰,127.6663741,37.524202,240,양평군
240000053,봉상1리 보뜰,127.6663399,37.524296,240,양평군
240000054,다리네,127.650982,37.514564,240,양평군
240000055,청운목욕탕,127.711692,37.557672,240,양평군
250000011,동산 노인복지센터,127.79618,37.737636,250,춘천시
250000012,동산 노인복지센터,127.7960969,37.737649,250,춘천시
250000013,동산면사무소,127.7959478,37.754105,250,춘천시
250000014,동산면사무소,127.7959208,37.753856,250,춘천시
250000015,광판중학교,127.6994059,37.724298,250,춘천시
250000016,광판중학교,127.699313,37.724032,250,춘천시
250000017,광판초교,127.701194,37.730354,250,춘천시
250000018,광판초교,127.7009921,37.730367,250,춘천시
250000019,광판1리,127.704641,37.731905,250,춘천시
250000020,광판1리,127.704668,37.73181,250,춘천시
250000021,광판,127.706701,37.733244,250,춘천시
250000022,광판,127.7068658,37.733226,250,춘천시
250000023,광판2리,127.710184,37.74292,250,춘천시
250000026,김유정역,127.715071,37.817152,250,춘천시
250000027,김유정역,127.714878,37.817221,250,춘천시
250000028,중앙하이츠1차,127.7373859,37.854612,250,춘천시
250000029,중앙하이츠1차,127.7370371,37.854577,250,춘천시
250000030,퇴계농공단지입구,127.7326451,37.847422,250,춘천시
250000031,퇴계농공단지입구,127.7324561,37.847446,250,춘천시
250000032,광판2리,127.7102722,37.745763,250,춘천시
250000033,남춘천역,127.7233459,37.864105,250,춘천시
250000034,남춘천역,127.72309,37.8639,250,춘천시
250000035,조양2리,127.796063,37.745943,250,춘천시
250000036,조양2리,127.7959349,37.745934,250,춘천시
252000407,주문진시외버스터미널,128.825091,37.884614,252,강릉시
252000811,38선휴게소,128.7310342,38.004921,252,강릉시
252000915,향호리,128.8105981,37.915434,252,강릉시
252000976,작은다리,128.8261411,37.891044,252,강릉시
252000977,작은다리,128.8258042,37.889934,252,강릉시
252000979,주문진시외버스터미널,128.825312,37.885113,252,강릉시
252001040,향호리,128.8103821,37.9152,252,강릉시
254000001,적각,128.987878,37.215689,254,태백시
254000002,적각,128.9872771,37.21635,254,태백시
254000003,공원묘원,128.9865211,37.246455,254,태백시
254000004,검룡소,128.9440912,37.232528,254,태백시
254000005,원동,128.9678929,37.262513,254,태백시
254000006,원동,128.967939,37.262592,254,태백시
254000007,원동,128.9605208,37.264685,254,태백시
254000008,태백영프라자,128.9909671,37.173618,254,태백시
254000009,자유시장,128.9923661,37.172084,254,태백시
254000010,황지동 행정복지센터,128.9920781,37.170788,254,태백시
254000011,서울공업사,128.9918221,37.167588,254,태백시
254000012,광해방지사업단,128.9915921,37.165428,254,태백시
254000013,문민규정형외과,128.9918491,37.16631,254,태백시
254000014,황지초등학교,128.9912962,37.163493,254,태백시
254000015,황지초등학교,128.9912069,37.16274,254,태백시
254000016,2주공아파트,128.9905402,37.16088,254,태백시
254000017,2주공후문,128.9898061,37.159821,254,태백시
254000018,현대아파트,128.9839162,37.158926,254,태백시
254000021,선명3차아파트,128.981511,37.159117,254,태백시
254000023,청솔상가앞,128.984215,37.162703,254,태백시
254000024,현대아파트,128.9838841,37.161503,254,태백시
254000025,시청후문,128.9859109,37.165857,254,태백시
254000026,시청후문,128.9856409,37.165895,254,태백시
254000027,우석아파트,128.9866309,37.167563,254,태백시
254000028,우석아파트,128.9863501,37.167547,254,태백시
254000029,황지정보산업고,128.9871101,37.168848,254,태백시
254000030,중앙로,128.9910082,37.171626,254,태백시
254000031,중앙로,128.9908091,37.171844,254,태백시
254000032,대산아파트,128.9940649,37.172853,254,태백시
254000033,바람부리,128.9945768,37.174165,254,태백시
254000034,송이재,129.0070699,37.172806,254,태백시
254000035,송이재,129.0071059,37.172986,254,태백시
254000036,예랑골,129.0185719,37.174835,254,태백시
254000037,예랑골,129.0194449,37.174449,254,태백시
254000038,한보5단지,129.021948,37.170471,254,태백시
254000039,한보5단지,129.0225391,37.170097,254,태백시
254000040,한보3단지,129.0260261,37.166444,254,태백시
254000041,하나연립,129.026142,37.166686,254,태백시
254000042,예비군훈련장,129.0333841,37.166984,254,태백시
254000043,예비군훈련장,129.032249,37.167021,254,태백시
254000044,통리역,129.0383791,37.173113,254,태백시
254000045,경동아파트,129.036681,37.168388,254,태백시
254000046,통리,129.0356701,37.167829,254,태백시
254000047,통리,129.0355718,37.167974,254,태백시
254000048,통골,129.0319801,37.165599,254,태백시
254000049,솔안마을,129.0334111,37.160703,254,태백시
254000050,솔안마을,129.033662,37.159169,254,태백시
254000051,동백산역,129.0337571,37.154494,254,태백시
254000052,동백산역,129.0340231,37.154684,254,태백시
254000053,유리온실,129.033234,37.149233,254,태백시
254000054,유리온실,129.0333128,37.14926,254,태백시
254000055,태백레미콘앞,129.0337132,37.14399,254,태백시
254000056,태백레미콘앞,129.033837,37.14393,254,태백시
254000057,백산역,129.033013,37.138782,254,태백시
254000058,백산역,129.0331321,37.13859,254,태백시
254000059,쇠바우,129.0325331,37.136633,254,태백시
254000060,쇠바우,129.0326821,37.136997,254,태백시
254000061,철암농공단지,129.0386531,37.131497,254,태백시
254000062,철암농공단지,129.0385462,37.131921,254,태백시
